,Date,name,contract,Delegator APR,Validator APR,Stake Balance,Base Stake,Stake percent,Service fee,Delegation cap,Top up,Number of active nodes,Total number of nodes,Number of delegators,identity,featured,explorerURL,location,rank,score,Check cap if full
6715,2022-05-22,â¡ï¸Disruptive Digitalâ¡ï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyllllls8wlxd9,14.49,14.49,29700707451459957670759,35000000000000000000000,0.32,500.0,29700000000000000000000,4700707451459957670750,14,10.0,1607.0,ddigital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyllllls8wlxd9,Romania,46,1679,0.0
6716,2022-05-22,Woodstock Fund,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqe8llllscqtxme,11.2,11.2,37696574071143136399890,12500000000000000000000,0.3,1000.0,50000000000000000000000,25196574071143136399890,5,5.0,760.0,woodstockfund,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqe8llllscqtxme,Cayman Islands,47,600,1.0
6717,2022-05-22,christstake.com,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq98lllls54qqg7,12.5,12.5,37685514047489273805252,30000000000000000000000,0.3,1.0,75000000000000000000000,7685514047489273805252,12,42.0,3005.0,christstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq98lllls54qqg7,Universe and beyond,48,1199,0.0
6718,2022-05-22,Hyperblocks Professional Service,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3lllllsw2eke2,12.19,12.19,37530860372338524158753,20000000000000000000000,0.3,1000.0,50000000000000000000000,17530860372338524158752,8,8.0,1248.0,hyperblockspro,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3lllllsw2eke2,Singapore,49,960,0.0
6719,2022-05-22,Orange Staking ð,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxhllllssz7sl7,12.63,12.63,36036380059686651520984,25000000000000000000000,0.29,1250.0,37000000000000000000000,11036305265329268388190,10,10.0,2748.0,orangestaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxhllllssz7sl7,"Utrecht, Netherlands",50,1199,0.0
6720,2022-05-22,Unity Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2lllllspsw9sj,12.37,12.37,34284112326109006862596,15000000000000000000000,0.28,500.0,50000000000000000000000,19283992218470880556290,6,14.0,1628.0,unitystake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2lllllspsw9sj,,51,720,0.0
6721,2022-05-22,AUDIT.one,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqklllllsd99rr4,12.65,12.65,32002790311106833646401,20000000000000000000000,0.26,1000.0,32000000000000000000000,12002790311106833646400,8,8.0,1881.0,auditone,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqklllllsd99rr4,https://audit.one,52,960,0.0
6722,2022-05-22,D1fferent Capital,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm0lllls0v2sfz,11.52,11.52,31060314378969594638194,10000000000000000000000,0.25,700.0,100000000000000000000000,21060314378969594638192,4,4.0,1253.0,d1fferent,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqm0lllls0v2sfz,,54,480,0.0
6723,2022-05-22,Easy 2 Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqghllllsku0nzf,12.25,12.25,28958658775746821997619,20000000000000000000000,0.23,1500.0,29000000000000000000000,8958658775746821997616,8,12.0,1660.0,easy2stake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqghllllsku0nzf,,55,960,0.0
6724,2022-05-22,Aerovek Staking Agency,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqehllllswleld8,11.15,11.15,27499999954004578755203,12500000000000000000000,0.22,1500.0,27500000000000000000000,14999999954004578755200,5,5.0,1978.0,aerovek,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqehllllswleld8,,56,600,1.0
6725,2022-05-22,IELEMAN,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqplllllscktaww,13.78,13.78,27440709266783951907997,25000000000000000000000,0.22,200.0,27255000000000000000000,2440709266783951907990,10,12.0,239.0,ieleman,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqplllllscktaww,Romania,57,1080,0.0
6726,2022-05-22,InfStones,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmlllllsencflu,10.24,10.24,27082578291704750770607,5000000000000000000000,0.22,1200.0,0,22082578291704750770606,2,2.0,163.0,infstonescom,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmlllllsencflu,"Dallas, TX",58,240,1.0
6727,2022-05-22,Aurentum GmbH,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmhllllsjg335n,12.51,12.51,26566527123164189844148,25000000000000000000000,0.21,100.0,26570000000000000000000,1566527123164189844140,10,11.0,1338.0,aurentum,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqmhllllsjg335n,Germany,59,960,0.0
6728,2022-05-22,RAF STAKING,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5hlllls6fy43w,12.61,12.61,25915295328788955886599,17500000000000000000000,0.21,1200.0,32000000000000000000000,8415276879050245131760,7,7.0,1539.0,raf_stake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5hlllls6fy43w,,60,840,1.0
6729,2022-05-22,CryptoBay,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8llllls4xn0vm,12.73,12.73,25000640878438331628092,17500000000000000000000,0.2,1200.0,25000000000000000000000,7500640878438331628088,7,7.0,1586.0,cryptobay,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8llllls4xn0vm,Earth,61,840,0.0
6730,2022-05-22,ð Chief Engineer Stakingâ,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwhllllsmvhpqu,12.85,12.85,24481411973850076089041,10000000000000000000000,0.2,10.0,24500000000000000000000,14481411973850076089040,4,4.0,926.0,chiefeng,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwhllllsmvhpqu,Romania,63,480,0.0
6731,2022-05-22,Moonlorian Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqj0lllls2a8xw2,11.67,11.67,23390635603711072675479,10000000000000000000000,0.19,1000.0,23950000000000000000000,13390635603711072675476,4,4.0,667.0,moonlorianstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqj0lllls2a8xw2,www.moonlorian.com/stake,65,480,0.0
6732,2022-05-22,stakecamp,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqv8lllls3ydk0k,9.57,9.57,23244742196559649957931,22500000000000000000000,0.19,1000.0,25000000000000000000000,744742196559649957923,9,10.0,1720.0,stakecamp,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqv8lllls3ydk0k,"Czech Republic, Prague",66,720,0.0
6733,2022-05-22,Cavaleria Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqclllllstm5q7z,11.8,11.8,22003648209908250774701,10000000000000000000000,0.18,1000.0,22000000000000000000000,12003648209908250774700,4,6.0,2733.0,cavaleria,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqclllllstm5q7z,,68,480,0.0
6734,2022-05-22,StakeCON,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqglllllsa8xtfx,12.16,12.16,21783166988280321780389,10000000000000000000000,0.17,750.0,26500000000000000000000,11783166988280321780388,4,5.0,977.0,stakecon,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqglllllsa8xtfx,"Sibiu, Romania",69,480,0.0
6735,2022-05-22,stakeGEN,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqk0llllsm6h64t,12.6,12.6,20291562695470198964251,12500000000000000000000,0.16,1000.0,30000000000000000000000,7791562695470198964250,5,11.0,1405.0,stakegen,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqk0llllsm6h64t,"United Kingdom, London",71,600,0.0
6736,2022-05-22,CastleStake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq80llllsrepk69,11.23,11.23,19226428238496994179910,7500000000000000000000,0.15,1200.0,25000000000000000000000,11726428238496994179909,3,15.0,1528.0,castlestake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq80llllsrepk69,"Cristian,Sibiu",72,359,0.0
6737,2022-05-22,Galaxy Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqj8llllspxw799,12.48,12.48,18764432712922076396333,15000000000000000000000,0.15,22.0,18765432100000000000000,3764432712922076396328,6,6.0,1401.0,galaxyone,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqj8llllspxw799,Romania,74,600,0.0
6738,2022-05-22,RisaSoft Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqthllllsy5r6rh,11.55,11.55,18574630841557373370970,7500000000000000000000,0.15,1000.0,24000000000000000000000,11074614123778673675508,3,3.0,1386.0,risasoft,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqthllllsy5r6rh,"Milwaukee, WI",75,359,0.0
6739,2022-05-22,Robot Stake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnhllllsexcqt3,15.01,15.01,17999999456915677240991,17500000000000000000000,0.14,600.0,18000000000000000000000,499999456915677240991,7,7.0,845.0,robotstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnhllllsexcqt3,,76,840,1.0
6740,2022-05-22,Parasco Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq50lllls8dl5vl,10.41,10.41,16482713159071481752313,15000000000000000000000,0.13,1.0,18000000000000000000000,1482713159071481752308,6,6.0,1090.0,parasco1,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq50lllls8dl5vl,Romania,77,480,0.0
6741,2022-05-22,Rohanstake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjhllllsheu8nm,11.16,11.16,15492668650693711681574,15000000000000000000000,0.12,3000.0,30000000000000000000000,492668650693711681572,6,6.0,108.0,rohanstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjhllllsheu8nm,,78,720,0.0
6742,2022-05-22,Restake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa0llllszujzth,11.27,11.27,14426609996874294688324,5000000000000000000000,0.11,1000.0,15000000000000000000000,9426609996874294688324,2,2.0,170.0,restake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa0llllszujzth,,80,240,1.0
6743,2022-05-22,OpenStake.io,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0llllls7g67ne,12.49,12.49,13788847297551836684480,5000000000000000000000,0.11,100.0,15000000000000000000000,8788847297551836684480,2,2.0,1176.0,open_stake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0llllls7g67ne,,81,240,0.0
6744,2022-05-22,Bware Labs,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt0llllsescm7x,14.1,14.1,13012338021099139577683,10000000000000000000000,0.1,500.0,13010000000000000000000,3012338021099139577680,4,4.0,787.0,bwarelabs,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt0llllsescm7x,Bucharest,82,480,0.0
6745,2022-05-22,WeStake,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq68lllls2g8068,11.31,11.31,11928288111027899719691,10000000000000000000000,0.09,100.0,15000000000000000000000,1928288111027899719688,4,4.0,760.0,westake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq68lllls2g8068,Europe,83,359,1.0
6746,2022-05-22,Allstar.io,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnlllllsja3cq7,13.48,13.48,10649924960013561246180,7500000000000000000000,0.08,699.0,10650000000000000000000,3138224960013561246180,3,3.0,752.0,allstario,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqnlllllsja3cq7,,85,359,0.0
6747,2022-05-22,MyCointainer,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhlllllsr6pyml,11.9,11.9,10565576105497449437920,5000000000000000000000,0.08,1000.0,0,5565576105497449437920,2,2.0,662.0,myc_devops,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhlllllsr6pyml,,86,240,1.0
6748,2022-05-22,New Age Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf0lllls98s48j,15.99,15.99,7678780322392727035618,10000000000000000000000,0.08,1.0,7501000000000000000000,437780322392727035617,4,3.0,4.0,n_a_s,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf0lllls98s48j,,87,480,0.0
6749,2022-05-22,â¡ï¸Disruptive Unlimitedâ¡ï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqw0llllsxgvqad,12.63,12.63,10259328645791573965448,5000000000000000000000,0.08,500.0,0,5259327147723585781390,2,2.0,450.0,disruptiveultd,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqw0llllsxgvqad,Romania,88,240,0.0
6750,2022-05-22,MoneyDigital,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwlllllssh7etn,12.0,12.0,10141675644872897786361,5000000000000000000000,0.08,999.0,11000000000000000000000,5141675644872897786360,2,4.0,614.0,moneydigital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqwlllllssh7etn,EU,89,240,0.0
6751,2022-05-22,TwinsofT,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs0llllsk20gh7,9.83,9.83,9976583866227372522069,7500000000000000000000,0.08,1.0,15000000000000000000000,2476583866227372522069,3,3.0,1257.0,twinsoft,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqs0llllsk20gh7,"Sibiu, Romania",92,240,0.0
6752,2022-05-22,LATAM Staking Pool,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq30llllsc4t005,12.1,12.1,9723767239238321828715,5000000000000000000000,0.07,1000.0,10000000000000000000000,4723767239238321828714,2,2.0,776.0,latamsp,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq30llllsc4t005,,93,240,1.0
6753,2022-05-22,steak4all ð¥©stake and fine meats,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2hlllls2t8ama,12.43,12.43,9629793629169342792310,5000000000000000000000,0.07,777.0,17323440000000000000000,4629676317425100039492,2,3.0,880.0,steak4all,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2hlllls2t8ama,"Vancouver, BC",94,240,0.0
6754,2022-05-22,â¡ï¸Tortuga Stakingâ¡ï¸,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqdhllllsfymgpz,10.0,10.0,9395339257385366615710,7500000000000000000000,0.07,1.0,11000000000000000000000,1895339257385366615709,3,4.0,907.0,tortugax,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqdhllllsfymgpz,Sibiu-Romania,96,240,0.0
6755,2022-05-22,COWRYBASÎ,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt8llllsjt3r4f,11.97,11.97,7945441809265587544558,5000000000000000000000,0.06,1500.0,21000000000000000000000,2945441809265587544558,2,2.0,499.0,cowrybase,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqt8llllsjt3r4f,Switzerland,98,240,0.0
6756,2022-05-22,Trust Staking Portugal,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0hlllls4nnxck,12.01,12.01,7820944352897136408983,5000000000000000000000,0.06,1500.0,15000000000000000000000,2820944352897136408982,2,2.0,202.0,truststakingpt,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0hlllls4nnxck,Portugal,99,240,1.0
6757,2022-05-22,Trust Staking Switzerland,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvlllllsvqkhj8,12.17,12.17,7430355414371141770147,5000000000000000000000,0.06,1500.0,14000000000000000000000,2430353214634485870834,2,5.0,408.0,truststakingsw,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvlllllsvqkhj8,Switzerland,103,240,0.0
6758,2022-05-22,Elrond Philippines Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3hlllls93swj9,13.63,13.63,7371236803083804221851,5000000000000000000000,0.06,500.0,7371000000000000000000,2371236803083804221850,2,3.0,391.0,zillabytes,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3hlllls93swj9,,104,240,0.0
6759,2022-05-22,Nic Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvhlllls8ml0eg,12.27,12.27,7195050883179333931191,5000000000000000000000,0.05,1500.0,8000000000000000000000,2195050883179333931190,2,6.0,296.0,nictherick,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqvhlllls8ml0eg,Germany,105,240,0.0
6760,2022-05-22,WAVENODE,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd0lllls5qqfun,12.33,12.33,7065724894689139167746,5000000000000000000000,0.05,1500.0,7300000000000000000000,2065724894689139167746,2,3.0,635.0,wavenode,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd0lllls5qqfun,,106,240,0.0
6761,2022-05-22,ImpactStaking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp0llllswfeycs,12.8,12.8,7000234501687352164447,5000000000000000000000,0.05,1200.0,7000000000000000000000,2000234501687352164446,2,3.0,680.0,impactstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqp0llllswfeycs,Planet Earth,107,240,0.0
6762,2022-05-22,XQ Company,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa8llllsf8m6qc,12.55,12.55,6671373110349470601272,2500000000000000000000,0.05,100.0,7500000000000000000000,4171373110349470601272,1,1.0,491.0,xqcompany,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa8llllsf8m6qc,,108,120,1.0
6763,2022-05-22,Honest Scales Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqshllllstw5f20,10.83,10.83,6468342040188735322068,2500000000000000000000,0.05,1500.0,10000000000000000000000,3968342040188735322068,1,1.0,109.0,honestscales,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqshllllstw5f20,,109,120,0.0
6764,2022-05-22,art3mis.cloud,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq4lllllsldf2zt,12.91,12.91,5675269228267919447154,2500000000000000000000,0.04,100.0,5700000000000000000000,3200838106155837110947,1,1.0,410.0,art3mis,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq4lllllsldf2zt,,110,120,0.0
6765,2022-05-22,Xylius,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5llllls3jdd6p,11.92,11.92,5214255966505722762044,5000000000000000000000,0.04,2500.0,5700000000000000000000,214255966505722762044,2,2.0,73.0,xylius,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5llllls3jdd6p,,111,240,0.0
6766,2022-05-22,goldtree,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr0llllsj732py,15.86,15.86,2625000000000000000000,5000000000000000000000,0.04,0.0,2625000000000000000000,154000000000000000000,2,1.0,6.0,goldtree,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqr0llllsj732py,"Germany, Europe",112,240,1.0
6767,2022-05-22,NTH Inc,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqullllls6uyu9r,12.05,12.05,4960334835756444520260,2500000000000000000000,0.04,1000.0,4985000000000000000000,2460334835756444520260,1,2.0,487.0,nethus,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqullllls6uyu9r,Romania,118,120,1.0
6768,2022-05-22,Ape Staking,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqn8lllls0e2ea0,11.9,11.9,4793076236395399821225,2500000000000000000000,0.03,1175.0,5500000000000000000000,2293076236395399821225,1,1.0,258.0,apestaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqn8lllls0e2ea0,"The Elrond Blockchain, thus everywhere!",119,120,0.0
6769,2022-05-22,Trust Staking RO,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq6hllllsuh4kve,13.52,13.52,4742428896016186642450,2500000000000000000000,0.03,0.0,4742000000000000000000,2242428896016186642450,1,1.0,549.0,truststakingro,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq6hllllsuh4kve,Romania,120,120,0.0
6770,2022-05-22,Mr.Reboot,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqchllllsqqac4d,13.96,13.96,4099452243518367625669,2500000000000000000000,0.03,10.0,4100000000000000000000,1599452243518367625669,1,2.0,481.0,newstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqchllllsqqac4d,,135,120,1.0
6771,2022-05-22,Trust the Netherlands,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjlllllsuz4lc5,12.13,12.13,3765313600390211600485,2500000000000000000000,0.03,1500.0,0,1265313600390211600485,1,1.0,239.0,truststakingne,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqjlllllsuz4lc5,The Netherlands,175,120,1.0
6772,2022-05-22,Cryptobizz,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhhllllsgpguss,12.47,12.47,3391646516891631722087,2500000000000000000000,0.02,1500.0,10000000000000000000000,891646516891631722087,1,1.0,239.0,cryptobizz,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqhhllllsgpguss,Sibiu,210,120,1.0
