Date,contract,name,Delegator APR,Validator APR,Stake Balance,Base Stake,locked,Stake percent,Service fee,Delegation cap,Top up,Number of active nodes,Total number of nodes,Number of delegators,identity,featured,explorerURL,location,rank,score,Check cap if full
2022-05-15,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx0llllsdx93z0,Helios Staking ð¥â,12.19,13.54,175013865557416326584641,95000000000000000000000,175013859451080384768376,1.44,1000.0,175000000000000000000000,80013859451080384768376,38,110.0,5448.0,heliosstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx0llllsdx93z0,"Amsterdam, the Netherlands",16,4560,0.0
2022-05-15,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx8llllsxavffq,PrimalBlock,13.63,15.14,180010911793670984203385,150000000000000000000000,180010911793670984203380,1.48,1000.0,180000000000000000000000,30010911793670984203380,60,100.0,5480.0,primalblock,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqx8llllsxavffq,Matrix,14,7200,0.0
2022-05-15,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxhllllssz7sl7,Orange Staking ð,12.73,14.55,34480405783641763895894,25000000000000000000000,34480385762484031708090,0.28,1250.0,37000000000000000000000,9480385762484031708090,10,10.0,2662.0,orangestaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxhllllssz7sl7,"Utrecht, Netherlands",49,1199,0.0
2022-05-15,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxlllllsmehg53,ProCrypto ð Distributed Staking,12.42,15.13,123460424126086517745046,102500000000000000000000,123460422105493193902128,1.01,100.0,129129000000000000000000,20960422105493193902128,41,50.0,7541.0,procryptostaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqxlllllsmehg53,Global,20,4080,0.0
2022-05-15,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy0lllls33dlmm,Carpathian Stake,12.07,15.28,46147882922388736808381,55000000000000000000000,64147882922388736808368,0.52,1600.0,60000000000000000000000,9147882922388736808368,22,90.0,3019.0,carpathianstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy0lllls33dlmm,Sibiu in the â¥ of the Carpathian mountains,31,2639,0.0
2022-05-15,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy8lllls62y8s5,The Palm Tree Network,12.03,14.75,230867921417326057743295,212500000000000000000000,278818921417326057743252,2.3,1700.0,232500000000000000000000,66318921417326057743252,85,68.0,5072.0,thepalmtreenw,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqy8lllls62y8s5,Barcelona,8,10440,0.0
2022-05-15,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyhllllsv4k7x2,â¡ï¸Middle Staking ð«ð·,12.34,15.02,92475511027461533996672,75000000000000000000000,92475511027461533996670,0.76,1500.0,92600000000000000000000,17475511027461533996670,30,55.0,3017.0,middlestakingfr,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyhllllsv4k7x2,France,24,3479,0.0
2022-05-15,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyllllls8wlxd9,â¡ï¸Disruptive Digitalâ¡ï¸,14.49,15.46,29300094258418367581176,35000000000000000000000,39300093274161961605210,0.32,500.0,29300000000000000000000,4300093274161961605210,14,10.0,1591.0,ddigital,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqyllllls8wlxd9,Romania,45,1679,0.0
2022-05-15,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqz8llllsh6u4jp,ARC Stake,12.05,14.25,182321877440300699252409,127500000000000000000000,189872606312287932349323,1.56,1500.0,220000000000000000000000,62372606312287932349323,51,48.0,5757.0,arcstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqz8llllsh6u4jp,"Sibiu, Romania",13,6120,0.0
2022-05-15,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzhllllsp9wvyl,â¡ï¸Trust Stakingâ¡ï¸,11.78,13.11,373966019813315260149600,175000000000000000000000,376476673458792423274168,3.1,1000.0,0,201476673458792423274168,70,69.0,10702.0,truststaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzhllllsp9wvyl,England-Romania-USA-Swiss,6,8400,0.0
2022-05-15,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzllllls27850s,UnitedGroup,12.04,14.16,179509643324822322803488,117500000000000000000000,179514411326616322803482,1.48,1500.0,200000000000000000000000,62014411326616322803482,47,47.0,2791.0,unitedgroup,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqzllllls27850s,Sibiu - Romania,15,5640,0.0
2022-05-16,elrondcom,Elrond Community Delegation ð,,14.4,,2120000000000000000000000,3034999999999999983221984,25.03,,,914999999999999983221984,848,,,elrondcom,,,,1,104760,
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq00llllsghg898,Inception Network,11.64,12.25,40427272374645803966647,12500000000000000000000,40427272374645803966645,0.33,500.0,45000000000000000000000,27927272374645803966645,5,5.0,1963.0,inceptionnetwork,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq00llllsghg898,,44,600,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0hlllls4nnxck,Trust Staking Portugal,11.93,14.03,7920336497852175821828,5000000000000000000000,7920336497852175821828,0.06,1500.0,15000000000000000000000,2920336497852175821828,2,2.0,205.0,truststakingpt,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0hlllls4nnxck,Portugal,96,240,1.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0llllls7g67ne,OpenStake.io,12.41,12.53,13906898228680810367849,5000000000000000000000,13911008228680810367848,0.11,100.0,15000000000000000000000,8911008228680810367848,2,2.0,1181.0,open_stake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq0llllls7g67ne,,79,240,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq20llllsh0uuxv,Stake Capital,8.65,13.87,62239001220648048375872,27500000000000000000000,45641934228475235475638,0.37,1500.0,97049370000000000000000,18141934228475235475638,11,15.0,4066.0,stakecapital_,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq20llllsh0uuxv,,39,1319,1.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq28llllsu54ydr,Everstake company,11.86,14.28,162675496914001942519863,110000000000000000000000,162675496914001942519836,1.34,1500.0,182000000000000000000000,52675496914001942519836,44,100.0,3685.0,everstake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq28llllsu54ydr,"Kyiv, Ukraine",17,5160,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2hlllls2t8ama,steak4all ð¥©stake and fine meats,12.38,13.42,9595099785263876513972,5000000000000000000000,9595099785263876513972,0.07,777.0,17323440000000000000000,4595099785263876513972,2,3.0,885.0,steak4all,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2hlllls2t8ama,"Vancouver, BC",91,240,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2lllllspsw9sj,Unity Stake,12.32,12.96,34278875149698661474624,15000000000000000000000,34278875149698661474620,0.28,500.0,50000000000000000000000,19278875149698661474620,6,14.0,1631.0,unitystake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq2lllllspsw9sj,,50,720,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq30llllsc4t005,LATAM Staking Pool,12.05,13.38,9731726913883188600448,5000000000000000000000,9731726913883188600448,0.08,1000.0,10000000000000000000000,4731726913883188600448,2,2.0,781.0,latamsp,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq30llllsc4t005,,90,240,1.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3hlllls93swj9,Elrond Philippines Staking,13.58,14.29,7370423610598441208935,5000000000000000000000,7370423610598441208934,0.06,500.0,7371000000000000000000,2370423610598441208934,2,3.0,395.0,zillabytes,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3hlllls93swj9,,100,240,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3lllllsw2eke2,Hyperblocks Professional Service,12.02,13.35,39290457842486892850994,20000000000000000000000,39290457842486892850992,0.32,1000.0,50000000000000000000000,19290457842486892850992,8,8.0,1244.0,hyperblockspro,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq3lllllsw2eke2,Singapore,46,960,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq40llllsfjmn54,Forbole,11.76,13.84,62906430489189580446348,37500000000000000000000,62906430489189580446345,0.51,1500.0,85000000000000000000000,25406430489189580446345,15,22.0,744.0,forbole,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq40llllsfjmn54,Cosmos,33,1799,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq48llllszfjtl6,Gandalf Staking,12.61,12.7,51262264866614969135116,20000000000000000000000,51262264866614969135112,0.42,69.0,60000000000000000000000,31262264866614969135112,8,8.0,1489.0,gandalfnetwork,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq48llllszfjtl6,Middle Earth,36,960,1.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq4lllllsldf2zt,art3mis.cloud,12.84,12.96,5702461297953723772710,2500000000000000000000,5702461297953723772710,0.04,100.0,5700000000000000000000,3202461297953723772710,1,1.0,414.0,art3mis,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq4lllllsldf2zt,,106,120,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq50lllls8dl5vl,Parasco Staking,10.28,15.41,17025874669512886695916,15000000000000000000000,17025874669512886695912,0.14,1.0,18000000000000000000000,2025874669512886695912,6,6.0,1165.0,parasco1,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq50lllls8dl5vl,Romania,76,480,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq58llllsvkkv8s,B-Harvest,12.37,14.43,49743753146296678274414,35000000000000000000000,49743709227288415371956,0.41,1.0,50000000000000000000000,14743709227288415371956,14,20.0,2041.0,bharvest,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq58llllsvkkv8s,South Korea,38,1439,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5hlllls6fy43w,RAF STAKING,12.58,14.3,25753612397066286512217,17500000000000000000000,25753604315374836932304,0.21,1200.0,32000000000000000000000,8253604315374836932304,7,7.0,1550.0,raf_stake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5hlllls6fy43w,,59,840,1.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5llllls3jdd6p,Xylius,11.88,15.84,5214205214225958825188,5000000000000000000000,5214205214225958825188,0.04,2500.0,5700000000000000000000,214205214225958825188,2,2.0,73.0,xylius,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq5llllls3jdd6p,,107,240,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq68lllls2g8068,WeStake,11.25,15.15,11995736175006057702359,10000000000000000000000,11995736175006057702356,0.09,100.0,15000000000000000000000,1995736175006057702356,4,4.0,767.0,westake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq68lllls2g8068,Europe,82,359,1.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq6hllllsuh4kve,Trust Staking RO,13.46,13.45,4742208371004431780095,2500000000000000000000,4742208371004431780095,0.03,0.0,4742000000000000000000,2242208371004431780095,1,1.0,554.0,truststakingro,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq6hllllsuh4kve,Romania,116,120,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq80llllsrepk69,CastleStake,11.08,12.58,20316556727184379224926,7500000000000000000000,20316556727184379224924,0.16,1200.0,25000000000000000000000,12816556727184379224924,3,15.0,1543.0,castlestake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq80llllsrepk69,"Cristian,Sibiu",69,359,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8hlllls7a6h85,Just Mining,12.71,15.22,661003150179541280275592,560000000000000000000000,661003071687970000992800,5.45,1650.0,660999810000000000000000,101003071687970000992800,224,233.0,13227.0,justminingfr,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8hlllls7a6h85,France,2,26879,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8llllls4xn0vm,CryptoBay,12.68,14.41,24999004058548208997500,17500000000000000000000,24998996270140807089042,0.2,1200.0,25000000000000000000000,7498996270140807089042,7,7.0,1549.0,cryptobay,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq8llllls4xn0vm,Earth,61,840,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq90llllslwfcr3,âï¸ Valid Blocks,12.19,13.27,215558667434941459082355,112500000000000000000000,228058667434941459082320,1.88,700.0,220000000000000000000000,115558667434941459082320,45,40.0,5211.0,validblocks,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq90llllslwfcr3,"Sibiu, Romania",9,5400,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq98lllls54qqg7,christstake.com,12.54,15.04,36818993814278330190034,30000000000000000000000,36818950772167351187952,0.3,1.0,75000000000000000000000,6818950772167351187952,12,42.0,2998.0,christstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq98lllls54qqg7,Universe and beyond,48,1199,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq9hllllsz2je7q,Partner Staking,11.86,14.12,409401906567134167467162,265000000000000000000000,409401906567134167467154,3.37,1600.0,435000000000000000000000,144401906567134167467154,106,106.0,7286.0,partnerstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq9hllllsz2je7q,Romania,5,12720,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq9lllllsf3mp40,MGStaking,12.36,13.35,225999735740573065796459,115000000000000000000000,225999707129101578165080,1.86,100.0,226000000000000000000000,110999707129101578165080,46,51.0,10230.0,mgstaking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqq9lllllsf3mp40,Bucharest,10,5160,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa0llllszujzth,Restake,11.2,12.44,14592391429922846758508,5000000000000000000000,14592391429922846758508,0.12,1000.0,15000000000000000000000,9592391429922846758508,2,2.0,171.0,restake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa0llllszujzth,,78,240,1.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa8llllsf8m6qc,XQ Company,12.57,12.69,6433561332062091529948,2500000000000000000000,6433561332062091529948,0.05,100.0,7500000000000000000000,3933561332062091529948,1,1.0,482.0,xqcompany,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqa8llllsf8m6qc,,105,120,1.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqahllllslcfrkx,Swigs Staking,0.0,15.53,2767191800435185833662,2500000000000000000000,2767191800435185833662,0.02,1500.0,0,267191800435185833662,1,2.0,12.0,swigsstaking,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqahllllslcfrkx,Switzerland,252,0,1.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqc0llllsayxegu,Binance Staking,10.95,11.89,308101870996858742250637,75000000000000000000000,308101870996858742250630,2.54,792.0,0,233101870996858742250630,30,30.0,8004.0,binance_staking,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqc0llllsayxegu,,7,3600,1.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqc8llllskl0prn,Smart Chain Connection,10.29,13.06,43841618341030533175886,20000000000000000000000,43841618341030533175880,0.36,1000.0,0,23841618341030533175880,8,8.0,1458.0,smartchaincnx,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqc8llllskl0prn,"Oregon, USA",41,840,1.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqchllllsqqac4d,Mr.Reboot,13.9,13.91,4099984356555142845977,2500000000000000000000,4099984356555142845977,0.03,10.0,4100000000000000000000,1599984356555142845977,1,2.0,478.0,newstake,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqchllllsqqac4d,,131,120,1.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqclllllstm5q7z,Cavaleria Staking,11.76,13.06,21971433509615998174454,10000000000000000000000,21961301873232706521920,0.18,1000.0,22000000000000000000000,11961301873232706521920,4,6.0,2742.0,cavaleria,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqclllllstm5q7z,,67,480,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd0lllls5qqfun,WAVENODE,11.99,14.1,7765763040580380436311,5000000000000000000000,7765763040580380436310,0.06,1500.0,13000000000000000000000,2765763040580380436310,2,3.0,638.0,wavenode,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd0lllls5qqfun,,97,240,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd8llllslmf3hu,Incal (16 nodes)âï¸,13.36,14.68,55650104521823161345583,47500000000000000000000,63462464489319221901191,0.52,800.0,55650000000000000000000,15962464489319221901191,19,20.0,1931.0,incal,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqd8llllslmf3hu,Decentralized,32,2279,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqdhllllsfymgpz,â¡ï¸Tortuga Stakingâ¡ï¸,9.98,14.96,9377790863337512914770,7500000000000000000000,9377790863337512914770,0.07,1.0,11000000000000000000000,1877790863337512914770,3,4.0,918.0,tortugax,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqdhllllsfymgpz,Sibiu-Romania,93,240,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqdlllllszljs2d,ð¨ðµ Kevin â¡ï¸,9.3,15.5,2784895498111727129123,2500000000000000000000,2784895498111727129123,0.02,4000.0,0,284895498111727129123,1,1.0,45.0,kevinlallement,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqdlllllszljs2d,France,251,120,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqe8llllscqtxme,Woodstock Fund,11.16,12.39,37333877105792755650658,12500000000000000000000,37333877105792755650655,0.3,1000.0,50000000000000000000000,24833877105792755650655,5,5.0,760.0,woodstockfund,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqe8llllscqtxme,Cayman Islands,47,600,1.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqehllllswleld8,Aerovek Staking Agency,11.1,13.05,27499998751980093203867,12500000000000000000000,27499998751980093203865,0.22,1500.0,27500000000000000000000,14999998751980093203865,5,5.0,1981.0,aerovek,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqehllllswleld8,,55,590,1.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf0lllls98s48j,New Age Staking,15.94,15.84,7678780322392727035618,10000000000000000000000,10437780322392727035617,0.08,1.0,7501000000000000000000,437780322392727035617,4,3.0,4.0,n_a_s,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf0lllls98s48j,,85,480,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf8llllswuedva,Sikka,13.45,15.45,45001404798876926341820,40000000000000000000000,45001401664281772876640,0.37,1300.0,45001000000000000000000,5001401664281772876640,16,20.0,2973.0,sikka_tech,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqf8llllswuedva,"Berkeley, CA",40,1919,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqfhllllscrt56r,Alchemist Stake,12.33,13.7,153263435655442927098849,87500000000000000000000,153260461859284558108785,1.26,1000.0,157000000000000000000000,65760461859284558108785,35,42.0,7545.0,stakeborg,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqfhllllscrt56r,,18,4200,1.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqg8llllsqra25h,Empress Staking ð¥ 1 percent fee until 2024 ð¥,12.9,13.03,200042991315850617364164,90000000000000000000000,200042987165956835651484,1.65,100.0,200035000000000000000000,110042987165956835651484,36,41.0,7837.0,empress_genmei,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqg8llllsqra25h,https://t.me/empress_staking,11,4320,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqghllllsku0nzf,Easy 2 Stake,12.2,14.35,29003587925249456757414,20000000000000000000000,29003535883530943749064,0.23,1500.0,29000000000000000000000,9003535883530943749064,8,12.0,1661.0,easy2stake,1.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqghllllsku0nzf,,54,960,0.0
2022-05-16,erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqglllllsa8xtfx,StakeCON,12.08,13.06,21971515005182618293443,10000000000000000000000,21971458919017251366116,0.18,750.0,26500000000000000000000,11971458919017251366116,4,5.0,979.0,stakecon,0.0,https://explorer.elrond.com/providers/erd1qqqqqqqqqqqqqqqpqqqqqqqqqqqqqqqqqqqqqqqqqqqqqglllllsa8xtfx,"Sibiu, Romania",66,480,0.0
